platform,problem_id,title,difficulty_raw,difficulty_band,accepted_count,submission_count,acceptance_rate,tags,paid_only,contest_id,irt_users,is_experimental
AtCoder,agc003_f,F. Fraction of Fractal,3344.0,Hard,,,,,,agc003,556.0,False
AtCoder,agc004_a,A. Divide a Cuboid,558.0,Easy,,,,,,agc004,624.0,False
AtCoder,agc004_b,B. Colorful Slimes,1871.0,Medium,,,,,,agc004,624.0,False
AtCoder,agc004_c,C. AND Grid,2367.0,Hard,,,,,,agc004,624.0,False
AtCoder,agc004_d,D. Teleporter,2346.0,Hard,,,,,,agc004,624.0,False
AtCoder,agc004_e,E. Salvage Robots,3205.0,Hard,,,,,,agc004,624.0,False
AtCoder,agc004_f,F. Namori,3986.0,Hard,,,,,,agc004,624.0,False
AtCoder,agc005_a,A. STring,1054.0,Medium,,,,,,agc005,598.0,False
AtCoder,agc005_b,B. Minimum Sum,1828.0,Medium,,,,,,agc005,598.0,False
AtCoder,agc005_c,C. Tree Restoring,1976.0,Medium,,,,,,agc005,598.0,False
AtCoder,agc005_d,D. ~K Perm Counting,2943.0,Hard,,,,,,agc005,598.0,False
AtCoder,agc005_e,E. Sugigma: The Showdown,3276.0,Hard,,,,,,agc005,598.0,False
AtCoder,agc005_f,F. Many Easy Problems,3440.0,Hard,,,,,,agc005,598.0,False
AtCoder,agc006_a,A. Prefix and Suffix,516.0,Easy,,,,,,agc006,602.0,False
AtCoder,agc006_b,B. Median Pyramid Easy,1600.0,Medium,,,,,,agc006,602.0,False
AtCoder,agc006_c,C. Rabbit Exercise,2996.0,Hard,,,,,,agc006,602.0,False
AtCoder,agc006_d,D. Median Pyramid Hard,3054.0,Hard,,,,,,agc006,602.0,False
AtCoder,agc006_e,E. Rotate 3x3,3101.0,Hard,,,,,,agc006,602.0,False
AtCoder,agc006_f,F. Blackout,3530.0,Hard,,,,,,agc006,602.0,False
AtCoder,agc007_a,A. Shik and Stone,792.0,Easy,,,,,,agc007,554.0,False
AtCoder,agc007_b,B. Construct Sequences,1611.0,Medium,,,,,,agc007,554.0,False
AtCoder,agc007_c,C. Pushing Balls,3379.0,Hard,,,,,,agc007,554.0,False
AtCoder,agc007_d,D. Shik and Game,2755.0,Hard,,,,,,agc007,554.0,False
AtCoder,agc007_e,E. Shik and Travel,3906.0,Hard,,,,,,agc007,554.0,False
AtCoder,agc007_f,F. Shik and Copying String,3642.0,Hard,,,,,,agc007,554.0,False
AtCoder,agc008_a,A. Simple Calculator,740.0,Easy,,,,,,agc008,444.0,False
AtCoder,agc008_b,B. Contiguous Repainting,1822.0,Medium,,,,,,agc008,444.0,False
AtCoder,agc008_c,C. Tetromino Tiling,1953.0,Medium,,,,,,agc008,444.0,False
AtCoder,agc008_d,D. K-th K,2164.0,Hard,,,,,,agc008,444.0,False
AtCoder,agc008_e,E. Next or Nextnext,3559.0,Hard,,,,,,agc008,444.0,False
AtCoder,agc008_f,F. Black Radius,3995.0,Hard,,,,,,agc008,444.0,False
AtCoder,agc009_a,A. Multiple Array,759.0,Easy,,,,,,agc009,623.0,False
AtCoder,agc009_b,B. Tournament,1685.0,Medium,,,,,,agc009,623.0,False
AtCoder,agc009_c,C. Division into Two,2437.0,Hard,,,,,,agc009,623.0,False
AtCoder,agc009_d,D. Uninity,3404.0,Hard,,,,,,agc009,623.0,False
AtCoder,agc009_e,E. Eternal Average,3428.0,Hard,,,,,,agc009,623.0,False
AtCoder,agc010_a,A. Addition,-10000.0,Easy,,,,,,agc010,677.0,False
AtCoder,agc010_b,B. Boxes,1892.0,Medium,,,,,,agc010,677.0,False
AtCoder,agc010_c,C. Cleaning,2346.0,Hard,,,,,,agc010,677.0,False
AtCoder,agc010_d,D. Decrementing,2795.0,Hard,,,,,,agc010,677.0,False
AtCoder,agc010_e,E. Rearranging,3887.0,Hard,,,,,,agc010,677.0,False
AtCoder,agc010_f,F. Tree Game,2897.0,Hard,,,,,,agc010,677.0,False
AtCoder,agc011_a,A. Airport Bus,827.0,Medium,,,,,,agc011,590.0,False
AtCoder,agc011_b,B. Colorful Creatures,998.0,Medium,,,,,,agc011,590.0,False
AtCoder,agc011_c,C. Squared Graph,2355.0,Hard,,,,,,agc011,590.0,False
AtCoder,agc011_d,D. Half Reflector,2931.0,Hard,,,,,,agc011,590.0,False
AtCoder,agc011_e,E. Increasing Numbers,3315.0,Hard,,,,,,agc011,590.0,False
AtCoder,agc011_f,F. Train Service Planning,3863.0,Hard,,,,,,agc011,590.0,False
AtCoder,agc012_a,A. AtCoder Group Contest,474.0,Easy,,,,,,agc012,730.0,False
AtCoder,agc012_b,B. Splatter Painting,2047.0,Hard,,,,,,agc012,730.0,False
AtCoder,agc012_c,C. Tautonym Puzzle,2731.0,Hard,,,,,,agc012,730.0,False
AtCoder,agc012_d,D. Colorful Balls,2760.0,Hard,,,,,,agc012,730.0,False
AtCoder,agc012_e,E. Camel and Oases,3490.0,Hard,,,,,,agc012,730.0,False
AtCoder,agc012_f,F. Prefix Median,,Unknown,,,,,,agc012,,False
AtCoder,agc013_a,A. Sorted Arrays,614.0,Easy,,,,,,agc013,714.0,False
AtCoder,agc013_b,B. Hamiltonish Path,1763.0,Medium,,,,,,agc013,714.0,False
AtCoder,agc013_c,C. Ants on a Circle,2462.0,Hard,,,,,,agc013,714.0,False
AtCoder,agc013_d,D. Piling Up,3089.0,Hard,,,,,,agc013,714.0,False
AtCoder,agc013_e,E. Placing Squares,3455.0,Hard,,,,,,agc013,714.0,False
AtCoder,agc013_f,F. Two Faced Cards,3905.0,Hard,,,,,,agc013,714.0,False
AtCoder,agc014_a,A. Cookie Exchanges,279.0,Easy,,,,,,agc014,788.0,False
AtCoder,agc014_b,B. Unplanned Queries,1236.0,Medium,,,,,,agc014,788.0,False
AtCoder,agc014_c,C. Closed Rooms,1863.0,Medium,,,,,,agc014,788.0,False
AtCoder,agc014_d,D. Black and White Tree,2266.0,Hard,,,,,,agc014,788.0,False
AtCoder,agc014_e,E. Blue and Red Tree,3312.0,Hard,,,,,,agc014,788.0,False
AtCoder,agc014_f,F. Strange Sorting,4201.0,Hard,,,,,,agc014,788.0,False
AtCoder,agc015_a,A. A+...+B Problem,620.0,Easy,,,,,,agc015,811.0,False
AtCoder,agc015_b,B. Evilator,665.0,Easy,,,,,,agc015,811.0,False
AtCoder,agc015_c,C. Nuske vs Phantom Thnook,2241.0,Hard,,,,,,agc015,811.0,False
AtCoder,agc015_d,D. A or...or B Problem,2655.0,Hard,,,,,,agc015,811.0,False
AtCoder,agc015_e,E. Mr.Aoki Incubator,3571.0,Hard,,,,,,agc015,811.0,False
AtCoder,agc015_f,F. Kenus the Ancient Greek,4083.0,Hard,,,,,,agc015,811.0,False
AtCoder,agc016_a,A. Shrinking,951.0,Medium,,,,,,agc016,763.0,False
AtCoder,agc016_b,B. Colorful Hats,1626.0,Medium,,,,,,agc016,763.0,False
AtCoder,agc016_c,C. +/- Rectangle,2017.0,Hard,,,,,,agc016,763.0,False
AtCoder,agc016_d,D. XOR Replace,2910.0,Hard,,,,,,agc016,763.0,False
AtCoder,agc016_e,E. Poor Turkeys,3029.0,Hard,,,,,,agc016,763.0,False
AtCoder,agc016_f,F. Games on DAG,3754.0,Hard,,,,,,agc016,763.0,False
AtCoder,agc017_a,A. Biscuits,815.0,Medium,,,,,,agc017,940.0,False
AtCoder,agc017_b,B. Moderate Differences,1627.0,Medium,,,,,,agc017,940.0,False
AtCoder,agc017_c,C. Snuke and Spells,3133.0,Hard,,,,,,agc017,940.0,False
AtCoder,agc017_d,D. Game on Tree,2156.0,Hard,,,,,,agc017,940.0,False
AtCoder,agc017_e,E. Jigsaw,3158.0,Hard,,,,,,agc017,940.0,False
AtCoder,agc017_f,F. Zigzag,3417.0,Hard,,,,,,agc017,940.0,False
AtCoder,agc018_a,A. Getting Difference,947.0,Medium,,,,,,agc018,895.0,False
AtCoder,agc018_b,B. Sports Festival,1624.0,Medium,,,,,,agc018,895.0,False
AtCoder,agc018_c,C. Coins,2618.0,Hard,,,,,,agc018,895.0,False
AtCoder,agc018_d,D. Tree and Hamilton Path,2757.0,Hard,,,,,,agc018,895.0,False
AtCoder,agc018_e,E. Sightseeing Plan,3953.0,Hard,,,,,,agc018,895.0,False
AtCoder,agc018_f,F. Two Trees,3793.0,Hard,,,,,,agc018,895.0,False
AtCoder,agc019_a,A. Ice Tea Store,509.0,Easy,,,,,,agc019,1229.0,False
AtCoder,agc019_b,B. Reverse and Compare,1357.0,Medium,,,,,,agc019,1229.0,False
AtCoder,agc019_c,C. Fountain Walk,2495.0,Hard,,,,,,agc019,1229.0,False
AtCoder,agc019_d,D. Shift and Flip,2601.0,Hard,,,,,,agc019,1229.0,False
AtCoder,agc019_e,E. Shuffle and Swap,3597.0,Hard,,,,,,agc019,1229.0,False
AtCoder,agc019_f,F. Yes or No,3742.0,Hard,,,,,,agc019,1229.0,False
AtCoder,agc020_a,A. Move and Win,-78.0,Easy,,,,,,agc020,1284.0,False
AtCoder,agc020_b,B. Ice Rink Game,1404.0,Medium,,,,,,agc020,1284.0,False
AtCoder,agc020_c,C. Median Sum,2259.0,Hard,,,,,,agc020,1284.0,False
AtCoder,agc020_d,D. Min Max Repetition,3062.0,Hard,,,,,,agc020,1284.0,False
AtCoder,agc020_e,E. Encoding Subsets,2944.0,Hard,,,,,,agc020,1284.0,False
AtCoder,agc020_f,F. Arcs on a Circle,,Unknown,,,,,,agc020,,False
AtCoder,agc021_a,A. Digit Sum 2,396.0,Easy,,,,,,agc021,1016.0,False
AtCoder,agc021_b,B. Holes,2130.0,Hard,,,,,,agc021,1016.0,False
AtCoder,agc021_c,C. Tiling,2886.0,Hard,,,,,,agc021,1016.0,False
AtCoder,agc021_d,D. Reversed LCS,2287.0,Hard,,,,,,agc021,1016.0,False
AtCoder,agc021_e,E. Ball Eat Chameleons,3944.0,Hard,,,,,,agc021,1016.0,False
AtCoder,agc021_f,F. Trinity,4145.0,Hard,,,,,,agc021,1016.0,False
AtCoder,agc022_a,A. Diverse Word,738.0,Easy,,,,,,agc022,931.0,False
AtCoder,agc022_b,B. GCD Sequence,1645.0,Medium,,,,,,agc022,931.0,False
AtCoder,agc022_c,C. Remainder Game,2176.0,Hard,,,,,,agc022,931.0,False
AtCoder,agc022_d,D. Shopping,3866.0,Hard,,,,,,agc022,931.0,False
AtCoder,agc022_e,E. Median Replace,2955.0,Hard,,,,,,agc022,931.0,False
AtCoder,agc022_f,F. Checkers,3606.0,Hard,,,,,,agc022,931.0,False
AtCoder,agc023_a,A. Zero-Sum Ranges,1038.0,Medium,,,,,,agc023,1362.0,False
AtCoder,agc023_b,B. Find Symmetries,1434.0,Medium,,,,,,agc023,1362.0,False
AtCoder,agc023_c,C. Painting Machines,2568.0,Hard,,,,,,agc023,1362.0,False
AtCoder,agc023_d,D. Go Home,3173.0,Hard,,,,,,agc023,1362.0,False
AtCoder,agc023_e,E. Inversions,3653.0,Hard,,,,,,agc023,1362.0,False
AtCoder,agc023_f,F. 01 on Tree,3148.0,Hard,,,,,,agc023,1362.0,False
AtCoder,agc024_a,A. Fairness,144.0,Easy,,,,,,agc024,1487.0,False
AtCoder,agc024_b,B. Backfront,1259.0,Medium,,,,,,agc024,1487.0,False
AtCoder,agc024_c,C. Sequence Growing Easy,1279.0,Medium,,,,,,agc024,1487.0,False
AtCoder,agc024_d,D. Isomorphism Freak,2307.0,Hard,,,,,,agc024,1487.0,False
AtCoder,agc024_e,E. Sequence Growing Hard,3001.0,Hard,,,,,,agc024,1487.0,False
AtCoder,agc024_f,F. Simple Subsequence Problem,3544.0,Hard,,,,,,agc024,1487.0,False
AtCoder,agc025_a,A. Digits Sum,-598.0,Easy,,,,,,agc025,1527.0,False
AtCoder,agc025_b,B. RGB Coloring,1739.0,Medium,,,,,,agc025,1527.0,False
AtCoder,agc025_c,C. Interval Game,2057.0,Hard,,,,,,agc025,1527.0,False
AtCoder,agc025_d,D. Choosing Points,2868.0,Hard,,,,,,agc025,1527.0,False
AtCoder,agc025_e,E. Walking on a Tree,3584.0,Hard,,,,,,agc025,1527.0,False
AtCoder,agc025_f,F. Addition and Andition,3936.0,Hard,,,,,,agc025,1527.0,False
AtCoder,agc026_a,A. Colorful Slimes 2,-183.0,Easy,,,,,,agc026,1799.0,False
AtCoder,agc026_b,B. rng_10s,1720.0,Medium,,,,,,agc026,1799.0,False
AtCoder,agc026_c,C. String Coloring,1836.0,Medium,,,,,,agc026,1799.0,False
AtCoder,agc026_d,D. Histogram Coloring,2746.0,Hard,,,,,,agc026,1799.0,False
AtCoder,agc026_e,E. Synchronized Subsequence,3016.0,Hard,,,,,,agc026,1799.0,False
AtCoder,agc026_f,F. Manju Game,3704.0,Hard,,,,,,agc026,1799.0,False
AtCoder,agc027_a,A. Candy Distribution Again,114.0,Easy,,,,,,agc027,1729.0,False
AtCoder,agc027_b,B. Garbage Collector,2631.0,Hard,,,,,,agc027,1729.0,False
AtCoder,agc027_c,C. ABland Yard,2077.0,Hard,,,,,,agc027,1729.0,False
AtCoder,agc027_d,D. Modulo Matrix,2984.0,Hard,,,,,,agc027,1729.0,False
AtCoder,agc027_e,E. ABBreviate,3634.0,Hard,,,,,,agc027,1729.0,False
AtCoder,agc027_f,F. Grafting,3544.0,Hard,,,,,,agc027,1729.0,False
AtCoder,agc028_a,A. Two Abbreviations,645.0,Easy,,,,,,agc028,1680.0,False
AtCoder,agc028_b,B. Removing Blocks,2172.0,Hard,,,,,,agc028,1680.0,False
AtCoder,agc028_c,C. Min Cost Cycle,2463.0,Hard,,,,,,agc028,1680.0,False
AtCoder,agc028_d,D. Chords,3491.0,Hard,,,,,,agc028,1680.0,False
AtCoder,agc028_e,E. High Elements,4123.0,Hard,,,,,,agc028,1680.0,False
AtCoder,agc028_f,F. Reachable Cells,3462.0,Hard,,,,,,agc028,1680.0,False
AtCoder,agc028_f2,F2. Reachable Cells,3778.0,Hard,,,,,,agc028,1680.0,False
AtCoder,agc029_a,A. Irreversible operation,423.0,Easy,,,,,,agc029,1920.0,False
AtCoder,agc029_b,B. Powers of two,1566.0,Medium,,,,,,agc029,1920.0,False
AtCoder,agc029_c,C. Lexicographic constraints,2103.0,Hard,,,,,,agc029,1920.0,False
AtCoder,agc029_d,D. Grid game,2033.0,Hard,,,,,,agc029,1920.0,False
AtCoder,agc029_e,E. Wandering TKHS,3088.0,Hard,,,,,,agc029,1920.0,False
AtCoder,agc029_f,F. Construction of a tree,3497.0,Hard,,,,,,agc029,1920.0,False
AtCoder,agc030_a,A. Poisonous Cookies,-197.0,Easy,,,,,,agc030,1738.0,False
AtCoder,agc030_b,B. Tree Burning,2342.0,Hard,,,,,,agc030,1738.0,False
AtCoder,agc030_c,C. Coloring Torus,3207.0,Hard,,,,,,agc030,1738.0,False
AtCoder,agc030_d,D. Inversion Sum,2712.0,Hard,,,,,,agc030,1738.0,False
AtCoder,agc030_e,E. Less than 3,3753.0,Hard,,,,,,agc030,1738.0,False
AtCoder,agc030_f,F. Permutation and Minimum,3474.0,Hard,,,,,,agc030,1738.0,False
AtCoder,agc031_a,A. Colorful Subsequence,953.0,Medium,,,,,,agc031,1761.0,False
AtCoder,agc031_b,B. Reversi,1315.0,Medium,,,,,,agc031,1761.0,False
AtCoder,agc031_c,C. Differ by 1 Bit,2217.0,Hard,,,,,,agc031,1761.0,False
AtCoder,agc031_d,D. A Sequence of Permutations,2975.0,Hard,,,,,,agc031,1761.0,False
AtCoder,agc031_e,E. Snuke the Phantom Thief,3689.0,Hard,,,,,,agc031,1761.0,False
AtCoder,agc031_f,F. Walk on Graph,3887.0,Hard,,,,,,agc031,1761.0,False
AtCoder,agc032_a,A. Limited Insertion,738.0,Easy,,,,,,agc032,1618.0,False
AtCoder,agc032_b,B. Balanced Neighbors,1259.0,Medium,,,,,,agc032,1618.0,False
AtCoder,agc032_c,C. Three Circuits,2284.0,Hard,,,,,,agc032,1618.0,False
AtCoder,agc032_d,D. Rotation Sort,2602.0,Hard,,,,,,agc032,1618.0,False
AtCoder,agc032_e,E. Modulo Pairing,3402.0,Hard,,,,,,agc032,1618.0,False
AtCoder,agc032_f,F. One Third,3975.0,Hard,,,,,,agc032,1618.0,False
AtCoder,agc033_a,A. Darker and Darker,1159.0,Medium,,,,,,agc033,2316.0,False
AtCoder,agc033_b,B. LRUD Game,1384.0,Medium,,,,,,agc033,2316.0,False
AtCoder,agc033_c,C. Removing Coins,1758.0,Medium,,,,,,agc033,2316.0,False
AtCoder,agc033_d,D. Complexity,2958.0,Hard,,,,,,agc033,2316.0,False
AtCoder,agc033_e,E. Go around a Circle,3103.0,Hard,,,,,,agc033,2316.0,False
AtCoder,agc033_f,F. Adding Edges,3591.0,Hard,,,,,,agc033,2316.0,False
AtCoder,agc034_a,A. Kenken Race,662.0,Easy,,,,,,agc034,2658.0,False
AtCoder,agc034_b,B. ABC,1101.0,Medium,,,,,,agc034,2658.0,False
AtCoder,agc034_c,C. Tests,2497.0,Hard,,,,,,agc034,2658.0,False
AtCoder,agc034_d,D. Manhattan Max Matching,3665.0,Hard,,,,,,agc034,2658.0,False
AtCoder,agc034_e,E. Complete Compress,2637.0,Hard,,,,,,agc034,2658.0,False
AtCoder,agc034_f,F. RNG and XOR,3634.0,Hard,,,,,,agc034,2658.0,False
AtCoder,agc035_a,A. XOR Circle,640.0,Easy,,,,,,agc035,2504.0,False
AtCoder,agc035_b,B. Even Degrees,2039.0,Hard,,,,,,agc035,2504.0,False
AtCoder,agc035_c,C. Skolem XOR Tree,2332.0,Hard,,,,,,agc035,2504.0,False
AtCoder,agc035_d,D. Add and Remove,2902.0,Hard,,,,,,agc035,2504.0,False
AtCoder,agc035_e,E. Develop,3720.0,Hard,,,,,,agc035,2504.0,False
AtCoder,agc035_f,F. Two Histograms,3720.0,Hard,,,,,,agc035,2504.0,False
AtCoder,agc036_a,A. Triangle,939.0,Medium,,,,,,agc036,1826.0,False
AtCoder,agc036_b,B. Do Not Duplicate,1771.0,Medium,,,,,,agc036,1826.0,False
AtCoder,agc036_c,C. GP 2,2357.0,Hard,,,,,,agc036,1826.0,False
AtCoder,agc036_d,D. Negative Cycle,3326.0,Hard,,,,,,agc036,1826.0,False
AtCoder,agc036_e,E. ABC String,3783.0,Hard,,,,,,agc036,1826.0,False
AtCoder,agc036_f,F. Square Constraints,3783.0,Hard,,,,,,agc036,1826.0,False
AtCoder,agc037_a,A. Dividing a String,232.0,Easy,,,,,,agc037,2057.0,False
AtCoder,agc037_b,B. RGB Balls,2202.0,Hard,,,,,,agc037,2057.0,False
AtCoder,agc037_c,C. Numbers on a Circle,1882.0,Medium,,,,,,agc037,2057.0,False
AtCoder,agc037_d,D. Sorting a Grid,2689.0,Hard,,,,,,agc037,2057.0,False
AtCoder,agc037_e,E. Reversing and Concatenating,2667.0,Hard,,,,,,agc037,2057.0,False
AtCoder,agc037_f,F. Counting of Subarrays,3797.0,Hard,,,,,,agc037,2057.0,False
AtCoder,agc038_a,A. 01 Matrix,989.0,Medium,,,,,,agc038,1883.0,False
AtCoder,agc038_b,B. Sorting a Segment,1615.0,Medium,,,,,,agc038,1883.0,False
AtCoder,agc038_c,C. LCMs,2327.0,Hard,,,,,,agc038,1883.0,False
AtCoder,agc038_d,D. Unique Path,2682.0,Hard,,,,,,agc038,1883.0,False
AtCoder,agc038_e,E. Gachapon,3831.0,Hard,,,,,,agc038,1883.0,False
AtCoder,agc038_f,F. Two Permutations,3283.0,Hard,,,,,,agc038,1883.0,False
AtCoder,agc039_a,A. Connection and Disconnection,517.0,Easy,,,,,,agc039,2807.0,False
AtCoder,agc039_b,B. Graph Partition,1393.0,Medium,,,,,,agc039,2807.0,False
AtCoder,agc039_c,C. Division by Two with Something,2379.0,Hard,,,,,,agc039,2807.0,False
AtCoder,agc039_d,D. Incenters,3118.0,Hard,,,,,,agc039,2807.0,False
AtCoder,agc039_e,E. Pairing Points,3430.0,Hard,,,,,,agc039,2807.0,False
AtCoder,agc039_f,F. Min Product Sum,4060.0,Hard,,,,,,agc039,2807.0,False
AtCoder,agc040_a,A. ><,443.0,Easy,,,,,,agc040,1713.0,False
AtCoder,agc040_b,B. Two Contests,1722.0,Medium,,,,,,agc040,1713.0,False
AtCoder,agc040_c,C. Neither AB nor BA,2740.0,Hard,,,,,,agc040,1713.0,False
AtCoder,agc040_d,D. Balance Beam,3452.0,Hard,,,,,,agc040,1713.0,False
AtCoder,agc040_e,E. Prefix Suffix Addition,3690.0,Hard,,,,,,agc040,1713.0,False
AtCoder,agc040_f,F. Two Pieces,,Unknown,,,,,,agc040,,False
AtCoder,agc041_a,A. Table Tennis Training,245.0,Easy,,,,,,agc041,2950.0,False
AtCoder,agc041_b,B. Voting Judges,1486.0,Medium,,,,,,agc041,2950.0,False
AtCoder,agc041_c,C. Domino Quality,2220.0,Hard,,,,,,agc041,2950.0,False
AtCoder,agc041_d,D. Problem Scores,3096.0,Hard,,,,,,agc041,2950.0,False
AtCoder,agc041_e,E. Balancing Network,3502.0,Hard,,,,,,agc041,2950.0,False
AtCoder,agc041_f,F. Histogram Rooks,3893.0,Hard,,,,,,agc041,2950.0,False
AtCoder,agc043_a,A. Range Flip Find Route,934.0,Medium,,,,,,agc043,3102.0,False
AtCoder,agc043_b,B. 123 Triangle,1945.0,Medium,,,,,,agc043,3102.0,False
AtCoder,agc043_c,C. Giant Graph,2872.0,Hard,,,,,,agc043,3102.0,False
AtCoder,agc043_d,D. Merge Triplets,2708.0,Hard,,,,,,agc043,3102.0,False
AtCoder,agc043_e,E. Topology,3505.0,Hard,,,,,,agc043,3102.0,False
AtCoder,agc043_f,F. Jewelry Box,4347.0,Hard,,,,,,agc043,3102.0,False
AtCoder,agc044_a,A. Pay to Win,1828.0,Medium,,,,,,agc044,1870.0,False
AtCoder,agc044_b,B. Joker,1883.0,Medium,,,,,,agc044,1870.0,False
AtCoder,agc044_c,C. Strange Dance,2889.0,Hard,,,,,,agc044,1870.0,False
AtCoder,agc044_d,D. Guess the Password,3165.0,Hard,,,,,,agc044,1870.0,False
AtCoder,agc044_e,E. Random Pawn,3599.0,Hard,,,,,,agc044,1870.0,False
AtCoder,agc044_f,F. Name-Preserving Clubs,,Unknown,,,,,,agc044,,False
AtCoder,agc045_a,A. Xor Battle,2070.0,Hard,,,,,,agc045,1199.0,False
AtCoder,agc045_b,B. 01 Unbalanced,2873.0,Hard,,,,,,agc045,1199.0,False
AtCoder,agc045_c,C. Range Set,2758.0,Hard,,,,,,agc045,1199.0,False
AtCoder,agc045_d,D. Lamps and Buttons,3625.0,Hard,,,,,,agc045,1199.0,False
AtCoder,agc045_e,E. Fragile Balls,,Unknown,,,,,,agc045,,False
AtCoder,agc045_f,F. Division into Multiples,4383.0,Hard,,,,,,agc045,1199.0,False
AtCoder,agc046_a,"A. Takahashikun, The Strider",246.0,Easy,,,,,,agc046,2481.0,False
AtCoder,agc046_b,B. Extension,1588.0,Medium,,,,,,agc046,2481.0,False
AtCoder,agc046_c,C. Shift,2130.0,Hard,,,,,,agc046,2481.0,False
AtCoder,agc046_d,D. Secret Passage,2911.0,Hard,,,,,,agc046,2481.0,False
AtCoder,agc046_e,E. Permutation Cover,3772.0,Hard,,,,,,agc046,2481.0,False
AtCoder,agc046_f,F. Forbidden Tournament,3854.0,Hard,,,,,,agc046,2481.0,False
AtCoder,agc047_a,A. Integer Product,1592.0,Medium,,,,,,agc047,1669.0,False
AtCoder,agc047_b,B. First Second,1871.0,Medium,,,,,,agc047,1669.0,False
AtCoder,agc047_c,C. Product Modulo,2496.0,Hard,,,,,,agc047,1669.0,False
AtCoder,agc047_d,D. Twin Binary Trees,2910.0,Hard,,,,,,agc047,1669.0,False
AtCoder,agc047_e,E. Product Simulation,2979.0,Hard,,,,,,agc047,1669.0,False
AtCoder,agc047_f,F. Rooks,4066.0,Hard,,,,,,agc047,1669.0,False
AtCoder,agc048_a,A. atcoder < S,1187.0,Medium,,,,,,agc048,1145.0,False
AtCoder,agc048_b,B. Bracket Score,1902.0,Medium,,,,,,agc048,1145.0,False
AtCoder,agc048_c,C. Penguin Skating,2120.0,Hard,,,,,,agc048,1145.0,False
AtCoder,agc048_d,D. Pocky Game,3046.0,Hard,,,,,,agc048,1145.0,False
AtCoder,agc048_e,E. Strange Relation,3819.0,Hard,,,,,,agc048,1145.0,False
AtCoder,agc048_f,F. 01 Record,,Unknown,,,,,,agc048,,False
AtCoder,agc049_a,A. Erasing Vertices,1922.0,Medium,,,,,,agc049,917.0,False
AtCoder,agc049_b,B. Flip Digits,1171.0,Medium,,,,,,agc049,917.0,False
AtCoder,agc049_c,C. Robots,2177.0,Hard,,,,,,agc049,917.0,False
AtCoder,agc049_d,D. Convex Sequence,2602.0,Hard,,,,,,agc049,917.0,False
AtCoder,agc049_e,E. Increment Decrement,3496.0,Hard,,,,,,agc049,917.0,False
AtCoder,agc049_f,F. Happy Sequence,,Unknown,,,,,,agc049,,False
AtCoder,agc050_a,A. AtCoder Jumper,1973.0,Medium,,,,,,agc050,319.0,False
AtCoder,agc050_b,B. Three Coins,2091.0,Hard,,,,,,agc050,319.0,False
AtCoder,agc050_c,C. Block Game,2528.0,Hard,,,,,,agc050,319.0,False
AtCoder,agc050_d,D. Shopping,2674.0,Hard,,,,,,agc050,319.0,False
AtCoder,agc050_e,E. Three Traffic Lights,,Unknown,,,,,,agc050,,False
AtCoder,agc050_f,F. NAND Tree,4076.0,Hard,,,,,,agc050,319.0,False
AtCoder,agc051_a,A. Dodecagon,1495.0,Medium,,,,,,agc051,313.0,False
AtCoder,agc051_b,B. Bowling,1759.0,Medium,,,,,,agc051,313.0,False
AtCoder,agc051_c,C. Flipper,2928.0,Hard,,,,,,agc051,313.0,False
AtCoder,agc051_d,D. C4,2807.0,Hard,,,,,,agc051,313.0,False
AtCoder,agc051_e,E. Middle Point,4061.0,Hard,,,,,,agc051,313.0,False
AtCoder,agc051_f,F. rng_58's Last Problem,4061.0,Hard,,,,,,agc051,313.0,False
AtCoder,agc052_a,A. Long Common Subsequence,779.0,Easy,,,,,,agc052,1006.0,False
AtCoder,agc052_b,B. Tree Edges XOR,2473.0,Hard,,,,,,agc052,1006.0,False
AtCoder,agc052_c,C. Nondivisible Prefix Sums,2936.0,Hard,,,,,,agc052,1006.0,False
AtCoder,agc052_d,D. Equal LIS,3304.0,Hard,,,,,,agc052,1006.0,False
AtCoder,agc052_e,E. 3 Letters,3457.0,Hard,,,,,,agc052,1006.0,False
AtCoder,agc052_f,F. Tree Vertices XOR,,Unknown,,,,,,agc052,,False
AtCoder,agc053_a,A. >< again,1339.0,Medium,,,,,,agc053,1101.0,False
AtCoder,agc053_b,B. Taking the middle,1755.0,Medium,,,,,,agc053,1101.0,False
AtCoder,agc053_c,C. Random Card Game,2878.0,Hard,,,,,,agc053,1101.0,False
AtCoder,agc053_d,D. Everyone is a winner,3949.0,Hard,,,,,,agc053,1101.0,False
AtCoder,agc053_e,E. More Peaks More Fun,4036.0,Hard,,,,,,agc053,1101.0,False
AtCoder,agc053_f,F. ESPers,,Unknown,,,,,,agc053,,False
AtCoder,agc054_a,A. Remove Substrings,-62.0,Easy,,,,,,agc054,1398.0,False
AtCoder,agc054_b,B. Greedy Division,1710.0,Medium,,,,,,agc054,1398.0,False
AtCoder,agc054_c,C. Roughly Sorted,1863.0,Medium,,,,,,agc054,1398.0,False
AtCoder,agc054_d,D. (ox),3426.0,Hard,,,,,,agc054,1398.0,False
AtCoder,agc054_e,E. ZigZag Break,3499.0,Hard,,,,,,agc054,1398.0,False
AtCoder,agc054_f,F. Decrement,4300.0,Hard,,,,,,agc054,1398.0,False
AtCoder,agc055_a,A. ABC Identity,1348.0,Medium,,,,,,agc055,798.0,False
