platform,problem_id,title,difficulty_raw,difficulty_band,accepted_count,submission_count,acceptance_rate,contest_id,irt_users,is_experimental
AtCoder,joigsp2025_f,F. 日本浮上 (Japan Emerges),,Unknown,,,,joigsp2025,,
AtCoder,joigsp2025_g,G. マルチコミュニケーション (Multi Communication),,Unknown,,,,joigsp2025,,
AtCoder,joigsp2025_h,H. 勇者ビ太郎 3 (Bitaro the Brave 3),,Unknown,,,,joigsp2025,,
AtCoder,joigsp2025_i,I. ティーパーティー (Tea Party),,Unknown,,,,joigsp2025,,
AtCoder,joigsp2025_j,J. 電波塔 (Radio Towers),,Unknown,,,,joigsp2025,,
AtCoder,joigsp2025_k,K. ういろう (Uiro),,Unknown,,,,joigsp2025,,
AtCoder,joigsp2025_l,L. 電子回路 2 (Circuit 2),,Unknown,,,,joigsp2025,,
AtCoder,joiopen2020_a,A. 家具の配置 (Furniture),,Unknown,,,,joiopen2020,,
AtCoder,joiopen2020_b,B. 白黒の点 (Monochrome Points),,Unknown,,,,joiopen2020,,
AtCoder,joiopen2020_c,C. 発電所 (Power Plant),,Unknown,,,,joiopen2020,,
AtCoder,joiopen2021_a,A. 交配 (Crossing),,Unknown,,,,joiopen2021,,
AtCoder,joiopen2021_b,B. 決算報告 (Financial Report),,Unknown,,,,joiopen2021,,
AtCoder,joiopen2021_c,C. モンスターゲーム (Monster Game),,Unknown,,,,joiopen2021,,
AtCoder,joiopen2022_a,A. シーソー (Seesaw),,Unknown,,,,joiopen2022,,
AtCoder,joiopen2022_b,B. キリン (Giraffes),,Unknown,,,,joiopen2022,,
AtCoder,joiopen2022_c,C. 通学路 (School Road),,Unknown,,,,joiopen2022,,
AtCoder,joiopen2023_a,A. 古代の機械 2 (Ancient Machine 2),,Unknown,,,,joiopen2023,,
AtCoder,joiopen2023_b,B. セルオートマトン (Cell Automaton),,Unknown,,,,joiopen2023,,
AtCoder,joiopen2023_c,C. 庭園 (Garden),,Unknown,,,,joiopen2023,,
AtCoder,joiopen2024_a,A. 試験 2 (Examination 2),,Unknown,,,,joiopen2024,,
AtCoder,joiopen2024_b,B. 熱中症 (Heat Stroke),,Unknown,,,,joiopen2024,,
AtCoder,joiopen2024_c,C. 図書館 3 (Library 3),,Unknown,,,,joiopen2024,,
AtCoder,joiopen2025_a,A. バブルソート機 (Bubble Sort Machine),,Unknown,,,,joiopen2025,,
AtCoder,joiopen2025_b,B. くじ引き (Lottery),,Unknown,,,,joiopen2025,,
AtCoder,joiopen2025_c,C. テレパシー (Telepathy),,Unknown,,,,joiopen2025,,
AtCoder,joisc2007_anagra,anagram. アナグラム (Anagram),,Unknown,,,,joisc2007,,
AtCoder,joisc2007_buildi,building. ビルの飾り付け (Building),,Unknown,,,,joisc2007,,
AtCoder,joisc2007_circui,circuit. 電気回路の結線 (Circuit),,Unknown,,,,joisc2007,,
AtCoder,joisc2007_factor,factorial. 階乗 (Factorial),,Unknown,,,,joisc2007,,
AtCoder,joisc2007_fermat,fermat. フェルマー方程式 (Fermat),,Unknown,,,,joisc2007,,
AtCoder,joisc2007_fiber,fiber. 光ファイバー (Fiber),,Unknown,,,,joisc2007,,
AtCoder,joisc2007_lines,lines. 直線 (Lines),,Unknown,,,,joisc2007,,
AtCoder,joisc2007_mall,mall. ショッピングモール (Mall),,Unknown,,,,joisc2007,,
AtCoder,joisc2007_packin,packing1. 半導体工場 (Packing),,Unknown,,,,joisc2007,,
AtCoder,joisc2007_packing2,packing2. 半導体工場 (Packing),,Unknown,,,,joisc2007,,
AtCoder,joisc2007_packing3,packing3. 半導体工場 (Packing),,Unknown,,,,joisc2007,,
AtCoder,joisc2007_packing4,packing4. 半導体工場 (Packing),,Unknown,,,,joisc2007,,
AtCoder,joisc2007_packing5,packing5. 半導体工場 (Packing),,Unknown,,,,joisc2007,,
AtCoder,joisc2007_route,route. 象使い (Route),,Unknown,,,,joisc2007,,
AtCoder,joisc2007_salt,salt. SALT TREE XV,,Unknown,,,,joisc2007,,
AtCoder,joisc2007_score,score. 得点 (Score),,Unknown,,,,joisc2007,,
AtCoder,joisc2008_belt,belt. ベルト (Belt),,Unknown,,,,joisc2008,,
AtCoder,joisc2008_cheating,cheating. カンニング対策 (Cheating),,Unknown,,,,joisc2008,,
AtCoder,joisc2008_committee,committee. 委員会 (Committee),,Unknown,,,,joisc2008,,
AtCoder,joisc2008_election1,election1. 選挙 (Election),,Unknown,,,,joisc2008,,
AtCoder,joisc2008_election2,election2. 選挙 (Election),,Unknown,,,,joisc2008,,
AtCoder,joisc2008_election3,election3. 選挙 (Election),,Unknown,,,,joisc2008,,
AtCoder,joisc2008_election4,election4. 選挙 (Election),,Unknown,,,,joisc2008,,
AtCoder,joisc2008_election5,election5. 選挙 (Election),,Unknown,,,,joisc2008,,
AtCoder,joisc2008_flu,flu. インフルエンザ (Flu),,Unknown,,,,joisc2008,,
AtCoder,joisc2008_fraction,fraction. 分数 (Fraction),,Unknown,,,,joisc2008,,
AtCoder,joisc2008_nightman,nightman. 夜警 (Nightman),,Unknown,,,,joisc2008,,
AtCoder,joisc2008_nile,nile. ナイルドットコム (Nile.Com),,Unknown,,,,joisc2008,,
AtCoder,joisc2008_origami,origami. 折り紙 (Origami),,Unknown,,,,joisc2008,,
AtCoder,joisc2008_ruins,ruins. 最古の遺跡2 (Ruins),,Unknown,,,,joisc2008,,
AtCoder,joisc2008_sheet,sheet. 色紙 (Sheet),,Unknown,,,,joisc2008,,
AtCoder,joisc2008_typhoon,typhoon. 台風 (Typhoon),,Unknown,,,,joisc2008,,
AtCoder,joisc2009_abduction,abduction. 誘拐 (Abduction),,Unknown,,,,joisc2009,,
AtCoder,joisc2009_advertisement,advertisement. 宣伝 (Advertisement),,Unknown,,,,joisc2009,,
AtCoder,joisc2009_chopsticks,chopsticks. 塗り箸 (Chopsticks),,Unknown,,,,joisc2009,,
AtCoder,joisc2009_contest,contest. コンテスト (Contest),,Unknown,,,,joisc2009,,
AtCoder,joisc2009_distribution,distribution. 冊子の配布 (Distribution),,Unknown,,,,joisc2009,,
AtCoder,joisc2009_logo,logo. ロゴマーク (Logo),,Unknown,,,,joisc2009,,
AtCoder,joisc2009_pyramid,pyramid. 貫きピラミッド (Pyramid),,Unknown,,,,joisc2009,,
AtCoder,joisc2009_sequence,sequence. 数列 (Sequence),,Unknown,,,,joisc2009,,
AtCoder,joisc2009_ski,ski. スキー (Ski),,Unknown,,,,joisc2009,,
AtCoder,joisc2009_stamps,stamps. 判子 (はんこ) (Stamps),,Unknown,,,,joisc2009,,
AtCoder,joisc2009_starry_sky,starry_sky. 星空 (Starry Sky),,Unknown,,,,joisc2009,,
AtCoder,joisc2009_territory,territory. 縄張り (Territory),,Unknown,,,,joisc2009,,
AtCoder,joisc2010_aplusb,aplusb. 足し算 (a + b problem),,Unknown,,,,joisc2010,,
AtCoder,joisc2010_contest,contest. コンテスト (Contest),,Unknown,,,,joisc2010,,
AtCoder,joisc2010_dna,dna. DNAの合成 (DNA Synthesizer),,Unknown,,,,joisc2010,,
AtCoder,joisc2010_finals,finals. 本選会場 (Finals),,Unknown,,,,joisc2010,,
AtCoder,joisc2010_hideseek,hideseek. かくれんぼ (Hide-and-seek),,Unknown,,,,joisc2010,,
AtCoder,joisc2010_highway,highway. 高速道路 (Highway),,Unknown,,,,joisc2010,,
AtCoder,joisc2010_lake,lake. 湖 (Lake),,Unknown,,,,joisc2010,,
AtCoder,joisc2010_plugs,plugs. プラグ (Plugs),,Unknown,,,,joisc2010,,
AtCoder,joisc2010_poster,poster. JOIポスター (JOI Poster),,Unknown,,,,joisc2010,,
AtCoder,joisc2010_regions,regions. 地域 (Regions),,Unknown,,,,joisc2010,,
AtCoder,joisc2010_sengoku,sengoku. 戦国時代 (Sengoku),,Unknown,,,,joisc2010,,
AtCoder,joisc2010_simroad1,simroad1. シムロード (SimRoad),,Unknown,,,,joisc2010,,
AtCoder,joisc2010_simroad2,simroad2. シムロード (SimRoad),,Unknown,,,,joisc2010,,
AtCoder,joisc2010_simroad3,simroad3. シムロード (SimRoad),,Unknown,,,,joisc2010,,
AtCoder,joisc2010_simroad4,simroad4. シムロード (SimRoad),,Unknown,,,,joisc2010,,
AtCoder,joisc2010_simroad5,simroad5. シムロード (SimRoad),,Unknown,,,,joisc2010,,
AtCoder,joisc2010_stairs,stairs. 階段 (Stairs),,Unknown,,,,joisc2010,,
AtCoder,joisc2011_apples,apples. リンゴの出荷 (Apples),,Unknown,,,,joisc2011,,
AtCoder,joisc2011_banner,banner. 横断幕 (Banner),,Unknown,,,,joisc2011,,
AtCoder,joisc2011_bookshelf,bookshelf. 本棚 (Bookshelf),,Unknown,,,,joisc2011,,
AtCoder,joisc2011_deciphering,deciphering. 解読 (Deciphering),,Unknown,,,,joisc2011,,
AtCoder,joisc2011_dragon,dragon. ドラゴン (Dragon),,Unknown,,,,joisc2011,,
AtCoder,joisc2011_guess,guess. 数当て (Guess Them All),,Unknown,,,,joisc2011,,
AtCoder,joisc2011_ioi,ioi. 国際情報オリンピック (IOI),,Unknown,,,,joisc2011,,
AtCoder,joisc2011_joitter,joitter. ジョイッター (Joitter),,Unknown,,,,joisc2011,,
AtCoder,joisc2011_keycards,keycards. カードキー (Keycards),,Unknown,,,,joisc2011,,
AtCoder,joisc2011_orienteering,orienteering. オリエンテーリング (Orienteering),,Unknown,,,,joisc2011,,
AtCoder,joisc2011_report,report. 報告 (Report),,Unknown,,,,joisc2011,,
AtCoder,joisc2011_shiritori,shiritori. しりとり (Shiritori),,Unknown,,,,joisc2011,,
AtCoder,joisc2011_ufo1,ufo1. UFOの飛行場 (UFO),,Unknown,,,,joisc2011,,
AtCoder,joisc2011_ufo2,ufo2. UFOの飛行場 (UFO),,Unknown,,,,joisc2011,,
AtCoder,joisc2011_ufo3,ufo3. UFOの飛行場 (UFO),,Unknown,,,,joisc2011,,
AtCoder,joisc2011_ufo4,ufo4. UFOの飛行場 (UFO),,Unknown,,,,joisc2011,,
AtCoder,joisc2011_ufo5,ufo5. UFOの飛行場 (UFO),,Unknown,,,,joisc2011,,
AtCoder,joisc2012_broadcasting1,broadcasting1. テレビ放送,,Unknown,,,,joisc2012,,
AtCoder,joisc2012_broadcasting2,broadcasting2. テレビ放送,,Unknown,,,,joisc2012,,
AtCoder,joisc2012_broadcasting3,broadcasting3. テレビ放送,,Unknown,,,,joisc2012,,
AtCoder,joisc2012_broadcasting4,broadcasting4. テレビ放送,,Unknown,,,,joisc2012,,
AtCoder,joisc2012_broadcasting5,broadcasting5. テレビ放送,,Unknown,,,,joisc2012,,
AtCoder,joisc2012_building2,building2. ビルの飾り付け 2,,Unknown,,,,joisc2012,,
AtCoder,joisc2012_chinese,chinese. 中華料理,,Unknown,,,,joisc2012,,
AtCoder,joisc2012_constellation,constellation. 星座,,Unknown,,,,joisc2012,,
AtCoder,joisc2012_copypaste,copypaste. コピー＆ペースト,,Unknown,,,,joisc2012,,
AtCoder,joisc2012_fish,fish. 魚,,Unknown,,,,joisc2012,,
AtCoder,joisc2012_fortune_telling,fortune_telling. 占い,,Unknown,,,,joisc2012,,
AtCoder,joisc2012_invitation,invitation. 招待,,Unknown,,,,joisc2012,,
AtCoder,joisc2012_joi_flag,joi_flag. 日本情報オリンピック旗,,Unknown,,,,joisc2012,,
AtCoder,joisc2012_kangaroo,kangaroo. カンガルー,,Unknown,,,,joisc2012,,
AtCoder,joisc2012_rotate,rotate. 回転,,Unknown,,,,joisc2012,,
AtCoder,joisc2012_sokoban,sokoban. 倉庫番,,Unknown,,,,joisc2012,,
AtCoder,joisc2013_bustour,1. バスの乗り継ぎ (Bus Tour),,Unknown,,,,joisc2013-day1,,
AtCoder,joisc2013_cake,1. ケーキの切り分け (Cake),,Unknown,,,,joisc2013-day3,,
AtCoder,joisc2013_collecting,2. たのしい画像収集 (Collecting Images is Fun),,Unknown,,,,joisc2013-day1,,
AtCoder,joisc2013_communication,3. 通信妨害 (Communication Jamming),,Unknown,,,,joisc2013-day1,,
AtCoder,joisc2013_construction,1. 建設事業 (Construction Project),,Unknown,,,,joisc2013-day2,,
AtCoder,joisc2013_joi_poster,4. JOIポスター (JOI Poster),,Unknown,,,,joisc2013-day1,,
AtCoder,joisc2013_koala,2. コアラ (Koala),,Unknown,,,,joisc2013-day3,,
AtCoder,joisc2013_mascots,2. マスコットの片付け (Mascots),,Unknown,,,,joisc2013-day2,,
AtCoder,joisc2013_messenger,1. メッセンジャー (Messenger),,Unknown,,,,joisc2013-day4,,
AtCoder,joisc2013_mountain,3. 山岳救助隊 (Mountain Rescue Team),,Unknown,,,,joisc2013-day3,,
AtCoder,joisc2013_presents,2. プレゼント (Presents),,Unknown,,,,joisc2013-day4,,
AtCoder,joisc2013_spaceships,3. 宇宙船 (Spaceships),,Unknown,,,,joisc2013-day4,,
AtCoder,joisc2013_spy,3. スパイ (Spy),,Unknown,,,,joisc2013-day2,,
AtCoder,joisc2014_a,A. バス通学,,Unknown,,,,joisc2014,,
AtCoder,joisc2014_b,B. たのしい家庭菜園,,Unknown,,,,joisc2014,,
AtCoder,joisc2014_c,C. 歴史の研究,,Unknown,,,,joisc2014,,
AtCoder,joisc2014_d,D. ラーメンの食べ比べ,,Unknown,,,,joisc2014,,
AtCoder,joisc2014_e,E. 水筒,,Unknown,,,,joisc2014,,
AtCoder,joisc2014_f,F. 友だちをつくろう,,Unknown,,,,joisc2014,,
AtCoder,joisc2014_g,G. スタンプラリー,,Unknown,,,,joisc2014,,
AtCoder,joisc2014_h,H. JOIOJI,,Unknown,,,,joisc2014,,
AtCoder,joisc2014_i,I. かかし,,Unknown,,,,joisc2014,,
AtCoder,joisc2014_j,J. 電圧,,Unknown,,,,joisc2014,,
AtCoder,joisc2014_k,K. 二人の星座,,Unknown,,,,joisc2014,,
AtCoder,joisc2014_l,L. 漢字しりとり,,Unknown,,,,joisc2014,,
AtCoder,joisc2014_m,M. ストラップ,,Unknown,,,,joisc2014,,
AtCoder,joisc2015_a,A. コピー&ペースト 2,,Unknown,,,,joisc2015,,
AtCoder,joisc2015_b,B. 愉快なロゴデザイン,,Unknown,,,,joisc2015,,
AtCoder,joisc2015_c,C. たのしいたのしい家庭菜園,,Unknown,,,,joisc2015,,
AtCoder,joisc2015_d,D. IOIOI カード占い,,Unknown,,,,joisc2015,,
AtCoder,joisc2015_e,E. ビルの飾りつけ 3,,Unknown,,,,joisc2015,,
AtCoder,joisc2015_f,F. 合鍵,,Unknown,,,,joisc2015,,
AtCoder,joisc2015_g,G. 道路整備,,Unknown,,,,joisc2015,,
AtCoder,joisc2015_h,H. AAQQZ,,Unknown,,,,joisc2015,,
AtCoder,joisc2015_i,I. とてもたのしいカードゲーム,,Unknown,,,,joisc2015,,
AtCoder,joisc2015_j,J. 道案内,,Unknown,,,,joisc2015,,
AtCoder,joisc2015_k,K. 遺産相続,,Unknown,,,,joisc2015,,
AtCoder,joisc2015_l,L. 記憶縛り,,Unknown,,,,joisc2015,,
AtCoder,joisc2015_m,M. 防壁,,Unknown,,,,joisc2015,,
AtCoder,joisc2016_a,A. マトリョーシカ人形,,Unknown,,,,joisc2016,,
AtCoder,joisc2016_b,B. 神経衰弱,,Unknown,,,,joisc2016,,
AtCoder,joisc2016_c,C. ソリティア,,Unknown,,,,joisc2016,,
AtCoder,joisc2016_d,D. 雇用計画,,Unknown,,,,joisc2016,,
AtCoder,joisc2016_e,E. サンドイッチ,,Unknown,,,,joisc2016,,
AtCoder,joisc2016_f,F. トイレ,,Unknown,,,,joisc2016,,
AtCoder,joisc2016_g,G. ダンジョン2,,Unknown,,,,joisc2016,,
AtCoder,joisc2016_h,H. 回転寿司,,Unknown,,,,joisc2016,,
AtCoder,joisc2016_i,I. 電報,,Unknown,,,,joisc2016,,
AtCoder,joisc2016_j,J. 危険なスケート,,Unknown,,,,joisc2016,,
AtCoder,joisc2016_k,K. 雪降る道路,,Unknown,,,,joisc2016,,
AtCoder,joisc2016_l,L. 最悪の記者2,,Unknown,,,,joisc2016,,
AtCoder,joisc2017_a,A. 開拓 (Cultivation),,Unknown,,,,joisc2017,,
AtCoder,joisc2017_b,B. 港湾設備 (Port Facility),,Unknown,,,,joisc2017,,
AtCoder,joisc2017_c,C. 手持ち花火 (Sparklers),,Unknown,,,,joisc2017,,
AtCoder,joisc2017_d,D. 切符の手配 (Arranging Tickets),,Unknown,,,,joisc2017,,
AtCoder,joisc2017_e,E. 壊れた機器 (Broken Device),,Unknown,,,,joisc2017,,
AtCoder,joisc2017_f,F. 鉄道旅行 (Railway Trip),,Unknown,,,,joisc2017,,
AtCoder,joisc2017_g,G. 長距離バス (Long Distance Coach),,Unknown,,,,joisc2017,,
AtCoder,joisc2017_h,H. 細長い屋敷 (Long Mansion),,Unknown,,,,joisc2017,,
AtCoder,joisc2017_i,I. 自然公園 (Natural Park),,Unknown,,,,joisc2017,,
AtCoder,joisc2017_j,J. 誘拐 2 (Abduction 2),,Unknown,,,,joisc2017,,
AtCoder,joisc2017_k,K. 都市 (City),,Unknown,,,,joisc2017,,
AtCoder,joisc2017_l,L. ドラゴン 2 (Dragon 2),,Unknown,,,,joisc2017,,
AtCoder,joisc2018_a,A. 高速道路の建設 (Construction of Highway),,Unknown,,,,joisc2018,,
AtCoder,joisc2018_b,B. 柵 (Fences),,Unknown,,,,joisc2018,,
AtCoder,joisc2018_c,C. テント  (Tents),,Unknown,,,,joisc2018,,
AtCoder,joisc2018_d,D. 修行 (Asceticism),,Unknown,,,,joisc2018,,
AtCoder,joisc2018_e,E. 道路網の整備 (Road Service),,Unknown,,,,joisc2018,,
AtCoder,joisc2018_f,F. 最悪の記者 3 (Worst Reporter 3),,Unknown,,,,joisc2018,,
AtCoder,joisc2018_g,G. 航空路線図 (Airline Route Map),,Unknown,,,,joisc2018,,
AtCoder,joisc2018_h,H. ビ太郎のパーティー (Bitaro's Party),,Unknown,,,,joisc2018,,
AtCoder,joisc2018_i,I. 防犯ゲート (Security Gate),,Unknown,,,,joisc2018,,
AtCoder,joisc2018_j,J. 飴 (Candies),,Unknown,,,,joisc2018,,
AtCoder,joisc2018_k,K. 図書館 (Library),,Unknown,,,,joisc2018,,
AtCoder,joisc2018_l,L. イノシシ (Wild Boar),,Unknown,,,,joisc2018,,
AtCoder,joisc2019_a,A. 試験 (Examination),,Unknown,,,,joisc2019,,
AtCoder,joisc2019_b,B. ビーバーの会合 (Meetings),,Unknown,,,,joisc2019,,
AtCoder,joisc2019_c,C. ナン (Naan),,Unknown,,,,joisc2019,,
AtCoder,joisc2019_d,D. ふたつのアンテナ (Two Antennas),,Unknown,,,,joisc2019,,
AtCoder,joisc2019_e,E. ふたつの料理 (Two Dishes),,Unknown,,,,joisc2019,,
AtCoder,joisc2019_f,F. ふたつの交通機関 (Two Transportations) ,,Unknown,,,,joisc2019,,
AtCoder,joisc2019_g,G. 指定都市 (Designated Cities),,Unknown,,,,joisc2019,,
AtCoder,joisc2019_h,H. ランプ (Lamps),,Unknown,,,,joisc2019,,
AtCoder,joisc2019_i,"I. 時をかけるビ太郎 (Bitaro, who Leaps through Time)",,Unknown,,,,joisc2019,,
AtCoder,joisc2019_j,J. ケーキの貼り合わせ (Cake 3),,Unknown,,,,joisc2019,,
AtCoder,joisc2019_k,K. 合併 (Mergers),,Unknown,,,,joisc2019,,
AtCoder,joisc2019_l,L. 鉱物 (Minerals),,Unknown,,,,joisc2019,,
AtCoder,joisc2020_a,A. ビルの飾りつけ 4 (Building 4),,Unknown,,,,joisc2020,,
AtCoder,joisc2020_b,B. 美味しい美味しいハンバーグ (Hamburg Steak),,Unknown,,,,joisc2020,,
AtCoder,joisc2020_c,C. 掃除 (Sweeping),,Unknown,,,,joisc2020,,
AtCoder,joisc2020_d,D. カメレオンの恋 (Chameleon's Love),,Unknown,,,,joisc2020,,
AtCoder,joisc2020_e,E. ジョイッターで友だちをつくろう (Making Friends on Joitter is Fun),,Unknown,,,,joisc2020,,
AtCoder,joisc2020_f,F. 最古の遺跡 3 (Ruins 3),,Unknown,,,,joisc2020,,
AtCoder,joisc2020_g,G. 星座 3 (Constellation 3),,Unknown,,,,joisc2020,,
AtCoder,joisc2020_h,H. 収穫 (Harvest),,Unknown,,,,joisc2020,,
AtCoder,joisc2020_i,I. 迷い猫 (Stray Cat),,Unknown,,,,joisc2020,,
AtCoder,joisc2020_j,J. 首都 (Capital City),,Unknown,,,,joisc2020,,
AtCoder,joisc2020_k,K1. 伝説の団子職人 (Legendary Dango Maker),,Unknown,,,,joisc2020,,
AtCoder,joisc2020_l,K2. 伝説の団子職人 (Legendary Dango Maker),,Unknown,,,,joisc2020,,
AtCoder,joisc2020_m,K3. 伝説の団子職人 (Legendary Dango Maker),,Unknown,,,,joisc2020,,
AtCoder,joisc2020_n,K4. 伝説の団子職人 (Legendary Dango Maker),,Unknown,,,,joisc2020,,
AtCoder,joisc2020_o,K5. 伝説の団子職人 (Legendary Dango Maker),,Unknown,,,,joisc2020,,
AtCoder,joisc2020_p,K6. 伝説の団子職人 (Legendary Dango Maker),,Unknown,,,,joisc2020,,
AtCoder,joisc2020_q,L. 治療計画 (Treatment Project),,Unknown,,,,joisc2020,,
AtCoder,joisc2021_a1,A1. 曲芸飛行 (Aerobatics),,Unknown,,,,joisc2021,,
AtCoder,joisc2021_a2,A2. 曲芸飛行 (Aerobatics),,Unknown,,,,joisc2021,,
AtCoder,joisc2021_a3,A3. 曲芸飛行 (Aerobatics),,Unknown,,,,joisc2021,,
AtCoder,joisc2021_a4,A4. 曲芸飛行 (Aerobatics),,Unknown,,,,joisc2021,,
AtCoder,joisc2021_a5,A5. 曲芸飛行 (Aerobatics),,Unknown,,,,joisc2021,,
AtCoder,joisc2021_a6,A6. 曲芸飛行 (Aerobatics),,Unknown,,,,joisc2021,,
AtCoder,joisc2021_b,B. IOI 熱の感染拡大 (IOI Fever),,Unknown,,,,joisc2021,,
AtCoder,joisc2021_c,C. フードコート (Foodcourt),,Unknown,,,,joisc2021,,
AtCoder,joisc2021_d,D. 逃走経路 (Escape Route),,Unknown,,,,joisc2021,,
AtCoder,joisc2021_e,E. 道路の建設案 (Road Construction),,Unknown,,,,joisc2021,,
AtCoder,joisc2021_g,F. 買い物 (Shopping),,Unknown,,,,joisc2021,,
AtCoder,joisc2021_h,G. 古代の機械 (Ancient Machine),,Unknown,,,,joisc2021,,
AtCoder,joisc2021_i,H. ボディーガード (Bodyguard),,Unknown,,,,joisc2021,,
AtCoder,joisc2021_j,I. ビーバーの会合 2 (Meetings 2),,Unknown,,,,joisc2021,,
AtCoder,joisc2021_k,J. イベント巡り 2 (Event Hopping 2),,Unknown,,,,joisc2021,,
AtCoder,joisc2021_l,K. 道案内 2 (Navigation 2),,Unknown,,,,joisc2021,,
AtCoder,joisc2021_m,L. 最悪の記者 4 (Worst Reporter 4),,Unknown,,,,joisc2021,,
AtCoder,joisc2022_a,A. 刑務所 (Jail),,Unknown,,,,joisc2022,,
AtCoder,joisc2022_b,B. 京都観光 (Sightseeing in Kyoto),,Unknown,,,,joisc2022,,
AtCoder,joisc2022_c,C. スペルミス (Misspelling),,Unknown,,,,joisc2022,,
AtCoder,joisc2022_d,D. コピー & ペースト 3 (Copy and Paste 3),,Unknown,,,,joisc2022,,
AtCoder,joisc2022_e,E. 飛行機旅行 (Flights),,Unknown,,,,joisc2022,,
AtCoder,joisc2022_f,F. チーム戦 (Team Contest),,Unknown,,,,joisc2022,,
AtCoder,joisc2022_g,G. 壊れた機器 2 (Broken Device 2),,Unknown,,,,joisc2022,,
AtCoder,joisc2022_h,H. スプリンクラー (Sprinkler),,Unknown,,,,joisc2022,,
AtCoder,joisc2022_i,I. 蟻と角砂糖 (Ants and Sugar),,Unknown,,,,joisc2022,,
AtCoder,joisc2022_j,J. 一流の団子職人 (Super Dango Maker),,Unknown,,,,joisc2022,,
AtCoder,joisc2022_k,K. 魚 2 (Fish 2),,Unknown,,,,joisc2022,,
AtCoder,joisc2022_l,L. 復興事業 (Reconstruction Project),,Unknown,,,,joisc2022,,
AtCoder,joisp2023_a,A. ふたつの通貨 (Two Currencies),,Unknown,,,,joisp2023,,
AtCoder,joisp2023_b,B. JOI 国のお祭り事情 2 (Festivals in JOI Kingdom 2),,Unknown,,,,joisp2023,,
AtCoder,joisp2023_c,C. パスポート (Passport),,Unknown,,,,joisp2023,,
AtCoder,joisp2023_d,D. ベルトコンベア (Belt Conveyor),,Unknown,,,,joisp2023,,
AtCoder,joisp2023_e,E. 議会 (Council),,Unknown,,,,joisp2023,,
AtCoder,joisp2023_f,F. 水ようかん 2 (Mizuyokan 2),,Unknown,,,,joisp2023,,
AtCoder,joisp2023_g,G. ビーバーの合唱 (Chorus),,Unknown,,,,joisp2023,,
AtCoder,joisp2023_h,H. クッキー (Cookies),,Unknown,,,,joisp2023,,
AtCoder,joisp2023_i,I. 旅行 (Tourism),,Unknown,,,,joisp2023,,
AtCoder,joisp2023_j,J.  最後の戦い (The Last Battle),,Unknown,,,,joisp2023,,
AtCoder,joisp2023_k,K. 警備員 (Security Guard),,Unknown,,,,joisp2023,,
AtCoder,joisp2023_l,L. ビ太郎の旅 (Bitaro's Travel),,Unknown,,,,joisp2023,,
AtCoder,joisp2024_a,A. 魚 3 (Fish 3),,Unknown,,,,joisp2024,,
AtCoder,joisp2024_b,B. スキー 2 (Ski 2),,Unknown,,,,joisp2024,,
AtCoder,joisp2024_c,C. スパイ 3 (Spy 3),,Unknown,,,,joisp2024,,
AtCoder,joisp2024_d,D. ボードゲーム (Board Game),,Unknown,,,,joisp2024,,
AtCoder,joisp2024_e,E. 三色灯 (Tricolor Lights),,Unknown,,,,joisp2024,,
AtCoder,joisp2024_f,F. とてもたのしいたのしい家庭菜園 (Growing Vegetables is Fun 5),,Unknown,,,,joisp2024,,
AtCoder,joisp2024_g,G. カード収集 (Card Collection),,Unknown,,,,joisp2024,,
AtCoder,joisp2024_h,H. JOI ツアー (JOI Tour),,Unknown,,,,joisp2024,,
AtCoder,joisp2024_i,I. 塔 (Tower),,Unknown,,,,joisp2024,,
AtCoder,joisp2024_j,J. 逃走経路 2 (Escape Route 2),,Unknown,,,,joisp2024,,
AtCoder,joisp2024_k,K. 島巡り (Island Hopping),,Unknown,,,,joisp2024,,
AtCoder,joisp2024_l,L. 卓球 (Table Tennis),,Unknown,,,,joisp2024,,
AtCoder,joisp2025_a,A. 展覧会 3 (Exhibition 3),,Unknown,,,,joisp2025,,
AtCoder,joisp2025_b,B. 占い 3 (Fortune Telling 3),,Unknown,,,,joisp2025,,
AtCoder,joisp2025_c,C. ビ太郎の旅 2 (Bitaro's Travel 2),,Unknown,,,,joisp2025,,
AtCoder,joisp2025_d,D. 救急車 (Ambulance),,Unknown,,,,joisp2025,,
AtCoder,joisp2025_e,E. スタンプラリー 4 (Collecting Stamps 4),,Unknown,,,,joisp2025,,
AtCoder,joisp2025_f,F. 宇宙怪盗 (Space Thief),,Unknown,,,,joisp2025,,
AtCoder,joisp2025_g,G. 勇者ビ太郎 3 (Bitaro the Brave 3),,Unknown,,,,joisp2025,,
AtCoder,joisp2025_h,H. 会議 (Conference),,Unknown,,,,joisp2025,,
AtCoder,joisp2025_i,I. マルチコミュニケーション (Multi Communication),,Unknown,,,,joisp2025,,
AtCoder,joisp2025_j,J. 電子回路 2 (Circuit 2),,Unknown,,,,joisp2025,,
AtCoder,joisp2025_k,K. 移住計画 (Migration Plan),,Unknown,,,,joisp2025,,
AtCoder,joisp2025_l,L. ういろう (Uiro),,Unknown,,,,joisp2025,,
AtCoder,jsc2019_final_a,A. Equal Weight,,Unknown,,,,jsc2019-final,,
AtCoder,jsc2019_final_b,B. Reachability,,Unknown,,,,jsc2019-final,,
AtCoder,jsc2019_final_c,C. Maximize Minimum,,Unknown,,,,jsc2019-final,,
