platform,problem_id,title,difficulty_raw,difficulty_band,accepted_count,submission_count,acceptance_rate,paid_only,tags
LeetCode,3567,Minimum Absolute Difference in Sliding Submatrix,2,Medium,,,78.77155261868987,False,"['Array', 'Sorting', 'Matrix']"
LeetCode,3568,Minimum Moves to Clean the Classroom,2,Medium,,,26.89017341040462,False,"['Array', 'Hash Table', 'Bit Manipulation', 'Breadth-First Search', 'Matrix']"
LeetCode,3569,Maximize Count of Distinct Primes After Split,3,Hard,,,18.995191090863074,False,"['Array', 'Hash Table', 'Math', 'Segment Tree', 'Number Theory', 'Ordered Set']"
LeetCode,3571,Find the Shortest Superstring II,1,Easy,,,48.4375,True,['String']
LeetCode,3572,Maximize Y‑Sum by Picking a Triplet of Distinct X‑Values,2,Medium,,,63.497179693795324,False,"['Array', 'Hash Table', 'Greedy', 'Sorting', 'Heap (Priority Queue)']"
LeetCode,3573,Best Time to Buy and Sell Stock V,2,Medium,,,60.58029014507254,False,"['Array', 'Dynamic Programming']"
LeetCode,3574,Maximize Subarray GCD Score,3,Hard,,,25.280987810669618,False,"['Array', 'Math', 'Enumeration', 'Number Theory']"
LeetCode,3575,Maximum Good Subtree Score,3,Hard,,,45.554335894621296,False,"['Array', 'Dynamic Programming', 'Bit Manipulation', 'Tree', 'Depth-First Search', 'Bitmask']"
LeetCode,3576,Transform Array to All Equal Elements,2,Medium,,,33.31976955860622,False,"['Array', 'Greedy']"
LeetCode,3577,Count the Number of Computer Unlocking Permutations,2,Medium,,,58.94001454418885,False,"['Array', 'Math', 'Brainteaser', 'Combinatorics']"
LeetCode,3578,Count Partitions With Max-Min Difference at Most K,2,Medium,,,58.53767982050944,False,"['Array', 'Dynamic Programming', 'Queue', 'Sliding Window', 'Prefix Sum', 'Monotonic Queue']"
LeetCode,3579,Minimum Steps to Convert String with Operations,3,Hard,,,43.93998441153546,False,"['String', 'Dynamic Programming']"
LeetCode,3581,Count Odd Letters from Number,1,Easy,,,84.71192241871078,True,"['Hash Table', 'String', 'Simulation', 'Counting']"
LeetCode,3582,Generate Tag for Video Caption,1,Easy,,,32.548950354296814,False,"['String', 'Simulation']"
LeetCode,3583,Count Special Triplets,2,Medium,,,47.11607502150122,False,"['Array', 'Hash Table', 'Counting']"
LeetCode,3584,Maximum Product of First and Last Elements of a Subsequence,2,Medium,,,31.62639907371671,False,"['Array', 'Two Pointers']"
LeetCode,3585,Find Weighted Median Node in Tree,3,Hard,,,26.770264116575593,False,"['Array', 'Binary Search', 'Dynamic Programming', 'Bit Manipulation', 'Tree', 'Depth-First Search']"
LeetCode,3587,Minimum Adjacent Swaps to Alternate Parity,2,Medium,,,42.5213071050612,False,"['Array', 'Greedy']"
LeetCode,3588,Find Maximum Area of a Triangle,2,Medium,,,29.626522197717904,False,"['Array', 'Hash Table', 'Math', 'Greedy', 'Geometry', 'Enumeration']"
LeetCode,3589,Count Prime-Gap Balanced Subarrays,2,Medium,,,23.437547381508324,False,"['Array', 'Math', 'Queue', 'Sliding Window', 'Number Theory', 'Monotonic Queue']"
LeetCode,3590,Kth Smallest Path XOR Sum,3,Hard,,,30.160206718346256,False,"['Array', 'Tree', 'Depth-First Search', 'Ordered Set']"
LeetCode,3591,Check if Any Element Has Prime Frequency,1,Easy,,,62.61032211818467,False,"['Array', 'Hash Table', 'Math', 'Counting', 'Number Theory']"
LeetCode,3592,Inverse Coin Change,2,Medium,,,52.3457302179824,False,"['Array', 'Dynamic Programming']"
LeetCode,3593,Minimum Increments to Equalize Leaf Paths,2,Medium,,,41.30451118402926,False,"['Array', 'Dynamic Programming', 'Tree', 'Depth-First Search']"
LeetCode,3594,Minimum Time to Transport All Individuals,3,Hard,,,28.509925855058597,False,"['Array', 'Bit Manipulation', 'Graph Theory', 'Heap (Priority Queue)', 'Shortest Path', 'Bitmask']"
LeetCode,3595,Once Twice,2,Medium,,,75.93406593406593,True,"['Array', 'Bit Manipulation']"
LeetCode,3596,Minimum Cost Path with Alternating Directions I,2,Medium,,,70.23121387283237,True,"['Math', 'Brainteaser']"
LeetCode,3597,Partition String ,2,Medium,,,59.21879186638483,False,"['Hash Table', 'String', 'Trie', 'Simulation']"
LeetCode,3598,Longest Common Prefix Between Adjacent Strings After Removals,2,Medium,,,32.60884148386664,False,"['Array', 'String']"
LeetCode,3599,Partition Array to Minimize XOR,2,Medium,,,41.49102153130408,False,"['Array', 'Dynamic Programming', 'Bit Manipulation', 'Prefix Sum']"
LeetCode,3600,Maximize Spanning Tree Stability with Upgrades,3,Hard,,,66.23923985135707,False,"['Binary Search', 'Greedy', 'Union-Find', 'Graph Theory', 'Minimum Spanning Tree']"
LeetCode,3602,Hexadecimal and Hexatrigesimal Conversion,1,Easy,,,81.01062451412282,False,"['Math', 'String']"
LeetCode,3603,Minimum Cost Path with Alternating Directions II,2,Medium,,,44.93736831137558,False,"['Array', 'Dynamic Programming', 'Matrix']"
LeetCode,3604,Minimum Time to Reach Destination in Directed Graph,2,Medium,,,45.79193014152364,False,"['Graph Theory', 'Heap (Priority Queue)', 'Shortest Path']"
LeetCode,3605,Minimum Stability Factor of Array,3,Hard,,,20.72808320950966,False,"['Array', 'Math', 'Binary Search', 'Greedy', 'Segment Tree', 'Number Theory']"
LeetCode,3606,Coupon Code Validator,1,Easy,,,64.77003728575927,False,"['Array', 'Hash Table', 'String', 'Sorting']"
LeetCode,3607,Power Grid Maintenance,2,Medium,,,56.14908166553292,False,"['Array', 'Hash Table', 'Depth-First Search', 'Breadth-First Search', 'Union-Find', 'Graph Theory', 'Heap (Priority Queue)', 'Ordered Set']"
LeetCode,3608,Minimum Time for K Connected Components,2,Medium,,,45.52079406960674,False,"['Binary Search', 'Union-Find', 'Graph Theory', 'Sorting']"
LeetCode,3609,Minimum Moves to Reach Target in Grid,3,Hard,,,15.214125782954966,False,['Math']
LeetCode,3610,Minimum Number of Primes to Sum to Target,2,Medium,,,59.81790070434633,True,"['Array', 'Math', 'Dynamic Programming', 'Number Theory']"
LeetCode,3612,Process String with Special Operations I,2,Medium,,,71.4302428979267,False,"['String', 'Simulation']"
LeetCode,3613,Minimize Maximum Component Cost,2,Medium,,,43.63322895042398,False,"['Binary Search', 'Union-Find', 'Graph Theory', 'Sorting']"
LeetCode,3614,Process String with Special Operations II,3,Hard,,,39.854079528454044,False,"['String', 'Simulation']"
LeetCode,3615,Longest Palindromic Path in Graph,3,Hard,,,22.396555283569764,False,"['String', 'Dynamic Programming', 'Bit Manipulation', 'Graph Theory', 'Bitmask']"
LeetCode,3616,Number of Student Replacements,2,Medium,,,85.65672844480258,True,"['Array', 'Simulation']"
LeetCode,3618,Split Array by Prime Indices,2,Medium,,,49.54136807817589,False,"['Array', 'Math', 'Number Theory']"
LeetCode,3619,Count Islands With Total Value Divisible by K,2,Medium,,,56.223506743737964,False,"['Array', 'Depth-First Search', 'Breadth-First Search', 'Union-Find', 'Matrix']"
LeetCode,3620,Network Recovery Pathways,3,Hard,,,30.009834775767114,False,"['Array', 'Binary Search', 'Dynamic Programming', 'Graph Theory', 'Topological Sort', 'Heap (Priority Queue)', 'Shortest Path']"
LeetCode,3621,Number of Integers With Popcount-Depth Equal to K I,3,Hard,,,22.920844075241096,False,"['Math', 'Dynamic Programming', 'Bit Manipulation', 'Combinatorics']"
LeetCode,3622,Check Divisibility by Digit Sum and Product,1,Easy,,,69.60232566807052,False,['Math']
LeetCode,3623,Count Number of Trapezoids I,2,Medium,,,48.147082774574905,False,"['Array', 'Hash Table', 'Math', 'Geometry']"
LeetCode,3624,Number of Integers With Popcount-Depth Equal to K II,3,Hard,,,59.51230867718094,False,"['Array', 'Divide and Conquer', 'Binary Indexed Tree', 'Segment Tree']"
LeetCode,3625,Count Number of Trapezoids II,3,Hard,,,39.8607621798865,False,"['Array', 'Hash Table', 'Math', 'Geometry']"
LeetCode,3627,Maximum Median Sum of Subsequences of Size 3,2,Medium,,,65.11234919399439,False,"['Array', 'Math', 'Greedy', 'Sorting', 'Game Theory']"
LeetCode,3628,Maximum Number of Subsequences After One Inserting,2,Medium,,,32.00542255907817,False,"['String', 'Dynamic Programming', 'Greedy', 'Prefix Sum']"
LeetCode,3629,Minimum Jumps to Reach End via Prime Teleportation,2,Medium,,,44.63643627646824,False,"['Array', 'Hash Table', 'Math', 'Breadth-First Search', 'Number Theory']"
LeetCode,3630,Partition Array for Maximum XOR and AND,3,Hard,,,17.824156516371062,False,"['Array', 'Math', 'Greedy', 'Bit Manipulation', 'Enumeration']"
LeetCode,3631,Sort Threats by Severity and Exploitability,2,Medium,,,64.62793068297655,True,"['Array', 'Sorting']"
LeetCode,3632,Subarrays with XOR at Least K,3,Hard,,,44.460431654676256,True,"['Array', 'Bit Manipulation', 'Trie', 'Prefix Sum']"
LeetCode,3633,Earliest Finish Time for Land and Water Rides I,1,Easy,,,72.95924919733268,False,"['Array', 'Two Pointers', 'Binary Search', 'Greedy', 'Sorting']"
LeetCode,3634,Minimum Removals to Balance Array,2,Medium,,,47.85407373661562,False,"['Array', 'Binary Search', 'Sliding Window', 'Sorting']"
LeetCode,3635,Earliest Finish Time for Land and Water Rides II,2,Medium,,,64.2651435154075,False,"['Array', 'Two Pointers', 'Binary Search', 'Greedy', 'Sorting']"
LeetCode,3636,Threshold Majority Queries,3,Hard,,,22.192281342772322,False,"['Array', 'Hash Table', 'Binary Search', 'Divide and Conquer', 'Counting', 'Prefix Sum']"
LeetCode,3637,Trionic Array I,1,Easy,,,49.52769035946688,False,['Array']
LeetCode,3638,Maximum Balanced Shipments,2,Medium,,,61.45427735409995,False,"['Array', 'Dynamic Programming', 'Stack', 'Greedy', 'Monotonic Stack']"
LeetCode,3639,Minimum Time to Activate String,2,Medium,,,49.216933721270166,False,"['Array', 'Binary Search']"
LeetCode,3640,Trionic Array II,3,Hard,,,47.32768173758865,False,"['Array', 'Dynamic Programming']"
LeetCode,3641,Longest Semi-Repeating Subarray,2,Medium,,,63.39600470035253,True,"['Array', 'Hash Table', 'Sliding Window']"
LeetCode,3643,Flip Square Submatrix Vertically,1,Easy,,,79.36762911752744,False,"['Array', 'Two Pointers', 'Matrix']"
LeetCode,3644,Maximum K to Sort a Permutation,2,Medium,,,37.42811573366879,False,"['Array', 'Bit Manipulation']"
LeetCode,3645,Maximum Total from Optimal Activation Order,2,Medium,,,33.354989604989605,False,"['Array', 'Two Pointers', 'Greedy', 'Sorting', 'Heap (Priority Queue)']"
LeetCode,3646,Next Special Palindrome Number,3,Hard,,,28.18103186291699,False,"['Backtracking', 'Bit Manipulation']"
LeetCode,3647,Maximum Weight in Two Bags,2,Medium,,,57.939581719597214,True,"['Array', 'Dynamic Programming']"
LeetCode,3648,Minimum Sensors to Cover Grid,2,Medium,,,68.71633648489332,False,['Math']
LeetCode,3649,Number of Perfect Pairs,2,Medium,,,34.215231141359055,False,"['Array', 'Math', 'Two Pointers', 'Sorting']"
LeetCode,3650,Minimum Cost Path with Edge Reversals,2,Medium,,,61.78017238846748,False,"['Graph Theory', 'Heap (Priority Queue)', 'Shortest Path']"
LeetCode,3651,Minimum Cost Path with Teleportations,3,Hard,,,45.461456278763976,False,"['Array', 'Dynamic Programming', 'Matrix']"
LeetCode,3652,Best Time to Buy and Sell Stock using Strategy,2,Medium,,,59.74138788154707,False,"['Array', 'Sliding Window', 'Prefix Sum']"
LeetCode,3653,XOR After Range Multiplication Queries I,2,Medium,,,73.30014155318007,False,"['Array', 'Divide and Conquer', 'Simulation', 'Prefix Sum']"
LeetCode,3654,Minimum Sum After Divisible Sum Deletions,2,Medium,,,46.45808551931384,False,"['Array', 'Hash Table', 'Dynamic Programming', 'Prefix Sum']"
LeetCode,3655,XOR After Range Multiplication Queries II,3,Hard,,,47.7126158114874,False,"['Array', 'Divide and Conquer', 'Prefix Sum']"
LeetCode,3656,Determine if a Simple Graph Exists,2,Medium,,,47.38598442714127,True,"['Array', 'Binary Search', 'Graph Theory', 'Sorting', 'Prefix Sum']"
LeetCode,3658,GCD of Odd and Even Sums,1,Easy,,,85.02965496341834,False,"['Math', 'Number Theory']"
LeetCode,3659,Partition Array Into K-Distinct Groups,2,Medium,,,47.184328089964566,False,"['Array', 'Hash Table', 'Counting']"
LeetCode,3660,Jump Game IX,2,Medium,,,46.271297509829616,False,"['Array', 'Dynamic Programming']"
LeetCode,3661,Maximum Walls Destroyed by Robots,3,Hard,,,47.98948298850919,False,"['Array', 'Binary Search', 'Dynamic Programming', 'Sorting']"
LeetCode,3662,Filter Characters by Frequency,1,Easy,,,86.22620380739082,True,"['Hash Table', 'String', 'Counting']"
LeetCode,3663,Find The Least Frequent Digit,1,Easy,,,69.78034646540726,False,"['Array', 'Hash Table', 'Math', 'Counting']"
LeetCode,3664,Two-Letter Card Game,2,Medium,,,12.831546916159505,False,"['Array', 'Hash Table', 'String', 'Counting', 'Enumeration']"
LeetCode,3665,Twisted Mirror Path Count,2,Medium,,,48.326507103545374,False,"['Array', 'Dynamic Programming', 'Matrix']"
LeetCode,3666,Minimum Operations to Equalize Binary String,3,Hard,,,45.083092830443626,False,"['Math', 'String', 'Breadth-First Search', 'Union-Find', 'Ordered Set']"
LeetCode,3667,Sort Array By Absolute Value,1,Easy,,,86.61936137861125,True,"['Array', 'Math', 'Two Pointers', 'Sorting']"
LeetCode,3668,Restore Finishing Order,1,Easy,,,91.30645779234601,False,"['Array', 'Hash Table']"
LeetCode,3669,Balanced K-Factor Decomposition,2,Medium,,,40.33221728338048,False,"['Math', 'Backtracking', 'Number Theory']"
LeetCode,3670,Maximum Product of Two Integers With No Common Bits,2,Medium,,,15.274323904258628,False,"['Array', 'Dynamic Programming', 'Bit Manipulation']"
LeetCode,3671,Sum of Beautiful Subsequences,3,Hard,,,31.571531667754904,False,"['Array', 'Math', 'Binary Indexed Tree', 'Number Theory']"
LeetCode,3672,Sum of Weighted Modes in Subarrays,2,Medium,,,53.64635364635365,True,"['Array', 'Hash Table', 'Sliding Window', 'Counting', 'Ordered Set']"
LeetCode,3674,Minimum Operations to Equalize Array,1,Easy,,,60.58084091894235,False,"['Array', 'Bit Manipulation', 'Brainteaser']"
LeetCode,3675,Minimum Operations to Transform String,2,Medium,,,62.02484591217594,False,"['String', 'Greedy']"
LeetCode,3676,Count Bowl Subarrays,2,Medium,,,48.3783402112002,False,"['Array', 'Stack', 'Monotonic Stack']"
LeetCode,3677,Count Binary Palindromic Numbers,3,Hard,,,33.806551284995514,False,"['Math', 'Bit Manipulation']"
LeetCode,3678,Smallest Absent Positive Greater Than Average,1,Easy,,,34.429146595729385,False,"['Array', 'Hash Table']"
LeetCode,3679, Minimum Discards to Balance Inventory,2,Medium,,,35.2647180477044,False,"['Array', 'Hash Table', 'Sliding Window', 'Simulation', 'Counting']"
LeetCode,3680,Generate Schedule,2,Medium,,,24.74452183639229,False,"['Array', 'Math', 'Greedy']"
LeetCode,3681,Maximum XOR of Subsequences,3,Hard,,,51.448707909162096,False,"['Array', 'Math', 'Greedy', 'Bit Manipulation']"
LeetCode,3682,Minimum Index Sum of Common Elements,2,Medium,,,76.93069306930693,True,"['Array', 'Hash Table']"
LeetCode,3683,Earliest Time to Finish One Task,1,Easy,,,84.7191813970639,False,['Array']
LeetCode,3684,Maximize Sum of At Most K Distinct Elements,1,Easy,,,77.02212145064085,False,"['Array', 'Hash Table', 'Greedy', 'Sorting']"
LeetCode,3685,Subsequence Sum After Capping Elements,2,Medium,,,25.40439677224028,False,"['Array', 'Two Pointers', 'Dynamic Programming', 'Sorting']"
LeetCode,3686,Number of Stable Subsequences,3,Hard,,,60.21416803953872,False,"['Array', 'Dynamic Programming']"
LeetCode,3687,Library Late Fee Calculator,1,Easy,,,94.27850231384097,True,"['Array', 'Simulation']"
LeetCode,3688,Bitwise OR of Even Numbers in an Array,1,Easy,,,85.17482199322095,False,"['Array', 'Bit Manipulation', 'Simulation']"
LeetCode,3689,Maximum Total Subarray Value I,2,Medium,,,71.90465348869355,False,"['Array', 'Greedy']"
LeetCode,3690,Split and Merge Array Transformation,2,Medium,,,58.86426592797784,False,"['Array', 'Hash Table', 'Breadth-First Search']"
LeetCode,3691,Maximum Total Subarray Value II,3,Hard,,,41.686920206757264,False,"['Array', 'Greedy', 'Segment Tree', 'Heap (Priority Queue)']"
LeetCode,3692,Majority Frequency Characters,1,Easy,,,67.15588882479865,False,"['Hash Table', 'String', 'Counting']"
LeetCode,3693,Climbing Stairs II,2,Medium,,,64.18405416609092,False,"['Array', 'Dynamic Programming']"
LeetCode,3694,Distinct Points Reachable After Substring Removal,2,Medium,,,54.16426420654751,False,"['Hash Table', 'String', 'Sliding Window', 'Prefix Sum']"
LeetCode,3695,Maximize Alternating Sum Using Swaps,3,Hard,,,64.71109294085582,False,"['Array', 'Greedy', 'Union-Find', 'Sorting']"
LeetCode,3696,Maximum Distance Between Unequal Words in Array I,1,Easy,,,82.6992103374013,True,"['Array', 'String']"
LeetCode,3697,Compute Decimal Representation,1,Easy,,,64.84217316215485,False,"['Array', 'Math']"
LeetCode,3698,Split Array With Minimum Difference,2,Medium,,,33.59291544690255,False,"['Array', 'Prefix Sum']"
LeetCode,3699,Number of ZigZag Arrays I,3,Hard,,,33.148102914834716,False,"['Dynamic Programming', 'Prefix Sum']"
LeetCode,3700,Number of ZigZag Arrays II,3,Hard,,,57.55950773504108,False,"['Math', 'Dynamic Programming']"
LeetCode,3701,Compute Alternating Sum,1,Easy,,,90.06045237394434,False,"['Array', 'Simulation']"
LeetCode,3702,Longest Subsequence With Non-Zero Bitwise XOR,2,Medium,,,37.43776966478593,False,"['Array', 'Bit Manipulation']"
LeetCode,3703,Remove K-Balanced Substrings,2,Medium,,,32.86967235705138,False,"['String', 'Stack', 'Simulation']"
LeetCode,3704,Count No-Zero Pairs That Sum to N,3,Hard,,,14.845650646050712,False,"['Math', 'Dynamic Programming']"
LeetCode,3706,Maximum Distance Between Unequal Words in Array II,2,Medium,,,72.29050279329608,True,"['Array', 'String']"
LeetCode,3707,Equal Score Substrings,1,Easy,,,56.85625185625186,False,"['String', 'Prefix Sum']"
LeetCode,3708,Longest Fibonacci Subarray,2,Medium,,,69.5588838736151,False,['Array']
LeetCode,3709,Design Exam Scores Tracker,2,Medium,,,44.250341109893306,False,"['Array', 'Binary Search', 'Design', 'Prefix Sum']"
LeetCode,3710,Maximum Partition Factor,3,Hard,,,31.939746538582963,False,"['Array', 'Binary Search', 'Depth-First Search', 'Breadth-First Search', 'Union-Find', 'Graph Theory']"
LeetCode,3711,Maximum Transactions Without Negative Balance,2,Medium,,,46.46525679758308,True,"['Array', 'Greedy', 'Heap (Priority Queue)']"
LeetCode,3712,Sum of Elements With Frequency Divisible by K,1,Easy,,,78.06913508822679,False,"['Array', 'Hash Table', 'Counting']"
LeetCode,3713,Longest Balanced Substring I,2,Medium,,,69.65307036290733,False,"['Hash Table', 'String', 'Counting', 'Enumeration']"
LeetCode,3714,Longest Balanced Substring II,2,Medium,,,41.8923883637821,False,"['Hash Table', 'String', 'Prefix Sum']"
LeetCode,3715,Sum of Perfect Square Ancestors,3,Hard,,,42.75730622617535,False,"['Array', 'Hash Table', 'Math', 'Tree', 'Depth-First Search', 'Counting', 'Number Theory']"
LeetCode,3717,Minimum Operations to Make the Array Beautiful,2,Medium,,,37.083333333333336,True,"['Array', 'Dynamic Programming']"
LeetCode,3718,Smallest Missing Multiple of K,1,Easy,,,63.30295278374105,False,"['Array', 'Hash Table']"
LeetCode,3719,Longest Balanced Subarray I,2,Medium,,,65.64962764803703,False,"['Array', 'Hash Table', 'Divide and Conquer', 'Segment Tree', 'Prefix Sum']"
LeetCode,3720,Lexicographically Smallest Permutation Greater Than Target,2,Medium,,,26.842567443380233,False,"['Hash Table', 'String', 'Greedy', 'Counting', 'Enumeration']"
LeetCode,3721,Longest Balanced Subarray II,3,Hard,,,33.76087621271509,False,"['Array', 'Hash Table', 'Divide and Conquer', 'Segment Tree', 'Prefix Sum']"
LeetCode,3722,Lexicographically Smallest String After Reverse,2,Medium,,,54.86248814552979,False,"['Two Pointers', 'Binary Search', 'Enumeration']"
LeetCode,3723,Maximize Sum of Squares of Digits,2,Medium,,,59.01651632892732,False,"['Math', 'Greedy']"
LeetCode,3724,Minimum Operations to Transform Array,2,Medium,,,40.066860305803694,False,"['Array', 'Greedy']"
LeetCode,3725,Count Ways to Choose Coprime Integers from Rows,3,Hard,,,48.466227509586076,False,"['Array', 'Math', 'Dynamic Programming', 'Matrix', 'Combinatorics', 'Number Theory']"
LeetCode,3726,Remove Zeros in Decimal Representation,1,Easy,,,76.4599829806874,False,"['Math', 'Simulation']"
LeetCode,3727,Maximum Alternating Sum of Squares,2,Medium,,,61.60592825946875,False,"['Array', 'Greedy', 'Sorting']"
LeetCode,3728,Stable Subarrays With Equal Boundary and Interior Sum,2,Medium,,,26.377631768260517,False,"['Array', 'Hash Table', 'Prefix Sum']"
LeetCode,3729,Count Distinct Subarrays Divisible by K in Sorted Array,3,Hard,,,28.0541961210803,False,"['Array', 'Hash Table', 'Prefix Sum']"
LeetCode,3730,Maximum Calories Burnt from Jumps,2,Medium,,,72.76825969341749,True,"['Array', 'Two Pointers', 'Greedy', 'Sorting']"
LeetCode,3731,Find Missing Elements,1,Easy,,,83.2414230637841,False,"['Array', 'Hash Table', 'Sorting']"
LeetCode,3732,Maximum Product of Three Elements After One Replacement,2,Medium,,,47.63413448077688,False,"['Array', 'Math', 'Greedy', 'Sorting']"
LeetCode,3733,Minimum Time to Complete All Deliveries,2,Medium,,,35.38688317461803,False,"['Math', 'Binary Search']"
LeetCode,3734,Lexicographically Smallest Palindromic Permutation Greater Than Target,3,Hard,,,25.44660194174757,False,"['Two Pointers', 'String', 'Enumeration']"
LeetCode,3735,Lexicographically Smallest String After Reverse II,3,Hard,,,47.78887303851641,True,"['String', 'Binary Search', 'Rolling Hash', 'Suffix Array', 'Hash Function']"
LeetCode,3736,Minimum Moves to Equal Array Elements III,1,Easy,,,81.95245257792261,False,"['Array', 'Math']"
LeetCode,3737,Count Subarrays With Majority Element I,2,Medium,,,65.8162304650725,False,"['Array', 'Hash Table', 'Divide and Conquer', 'Segment Tree', 'Merge Sort', 'Counting', 'Prefix Sum']"
LeetCode,3738,Longest Non-Decreasing Subarray After Replacing at Most One Element,2,Medium,,,22.340270702954445,False,"['Array', 'Dynamic Programming']"
LeetCode,3739,Count Subarrays With Majority Element II,3,Hard,,,45.91008240426564,False,"['Array', 'Hash Table', 'Divide and Conquer', 'Segment Tree', 'Merge Sort', 'Prefix Sum']"
LeetCode,3740,Minimum Distance Between Three Equal Elements I,1,Easy,,,73.44742386806324,False,"['Array', 'Hash Table']"
LeetCode,3741,Minimum Distance Between Three Equal Elements II,2,Medium,,,74.77294152813225,False,"['Array', 'Hash Table']"
LeetCode,3742,Maximum Path Score in a Grid,2,Medium,,,53.75514304545076,False,"['Array', 'Dynamic Programming', 'Matrix']"
LeetCode,3743,Maximize Cyclic Partition Score,3,Hard,,,13.940180999147762,False,"['Array', 'Dynamic Programming']"
LeetCode,3744,Find Kth Character in Expanded String,2,Medium,,,57.276507276507274,True,['String']
LeetCode,3745,Maximize Expression of Three Elements,1,Easy,,,72.79096149129262,False,"['Array', 'Greedy', 'Sorting', 'Enumeration']"
LeetCode,3746,Minimum String Length After Balanced Removals,2,Medium,,,78.44695753960012,False,"['String', 'Stack', 'Counting']"
LeetCode,3747,Count Distinct Integers After Removing Zeros,2,Medium,,,22.985588298558827,False,"['Math', 'Dynamic Programming']"
LeetCode,3748,Count Stable Subarrays,3,Hard,,,32.85304098146698,False,"['Array', 'Binary Search', 'Prefix Sum']"
LeetCode,3749,Evaluate Valid Expressions,3,Hard,,,69.6969696969697,True,"['Hash Table', 'Math', 'String', 'Divide and Conquer', 'Stack']"
LeetCode,3750,Minimum Number of Flips to Reverse Binary String,1,Easy,,,76.6852784965273,False,"['Math', 'Two Pointers', 'String', 'Bit Manipulation']"
LeetCode,3751,Total Waviness of Numbers in Range I,2,Medium,,,87.48574071219362,False,"['Math', 'Dynamic Programming', 'Enumeration']"
LeetCode,3752,Lexicographically Smallest Negated Permutation that Sums to Target,2,Medium,,,31.41591915521744,False,"['Array', 'Math', 'Two Pointers', 'Greedy', 'Sorting']"
LeetCode,3753,Total Waviness of Numbers in Range II,3,Hard,,,56.66245216254975,False,"['Math', 'Dynamic Programming']"
LeetCode,3754,Concatenate Non-Zero Digits and Multiply by Sum I,1,Easy,,,55.93404238218983,False,['Math']
LeetCode,3755,Find Maximum Balanced XOR Subarray Length,2,Medium,,,51.038607075758776,False,"['Array', 'Hash Table', 'Bit Manipulation', 'Prefix Sum']"
LeetCode,3756,Concatenate Non-Zero Digits and Multiply by Sum II,2,Medium,,,24.584414992940747,False,"['Math', 'String', 'Prefix Sum']"
LeetCode,3757,Number of Effective Subsequences,3,Hard,,,32.469417375077754,False,"['Array', 'Math', 'Dynamic Programming', 'Bit Manipulation', 'Combinatorics']"
LeetCode,3758,Convert Number Words to Digits,2,Medium,,,69.20374707259953,True,"['String', 'Trie']"
LeetCode,3759,Count Elements With at Least K Greater Values,2,Medium,,,31.645399597045,False,"['Array', 'Binary Search', 'Divide and Conquer', 'Sorting', 'Quickselect']"
LeetCode,3760,Maximum Substrings With Distinct Start,2,Medium,,,91.41554441693339,False,"['Hash Table', 'String']"
LeetCode,3761,Minimum Absolute Distance Between Mirror Pairs,2,Medium,,,59.17504886060148,False,"['Array', 'Hash Table', 'Math']"
LeetCode,3762,Minimum Operations to Equalize Subarrays,3,Hard,,,20.581781706476082,False,"['Array', 'Math', 'Binary Search', 'Segment Tree', 'Sorting']"
LeetCode,3763,Maximum Total Sum with Threshold Constraints,2,Medium,,,82.59887005649718,True,"['Array', 'Greedy', 'Sorting', 'Heap (Priority Queue)']"
LeetCode,3765,Complete Prime Number,2,Medium,,,36.75595046742192,False,"['Math', 'Enumeration', 'Number Theory']"
LeetCode,3766,Minimum Operations to Make Binary Palindrome,2,Medium,,,52.07641440117561,False,"['Array', 'Two Pointers', 'Binary Search', 'Bit Manipulation']"
LeetCode,3767,Maximize Points After Choosing K Tasks,2,Medium,,,60.198724498784394,False,"['Array', 'Greedy', 'Sorting', 'Heap (Priority Queue)']"
LeetCode,3768,Minimum Inversion Count in Subarrays of Fixed Length,3,Hard,,,42.77367524141849,False,"['Array', 'Segment Tree', 'Sliding Window']"
LeetCode,3769,Sort Integers by Binary Reflection,1,Easy,,,61.108186621434555,False,"['Array', 'Sorting']"
LeetCode,3770,Largest Prime from Consecutive Prime Sum,2,Medium,,,39.23974811856857,False,"['Array', 'Math', 'Number Theory']"
LeetCode,3771,Total Score of Dungeon Runs,2,Medium,,,30.993813956177373,False,"['Array', 'Binary Search', 'Prefix Sum']"
LeetCode,3772,Maximum Subgraph Score in a Tree,3,Hard,,,70.71461933675852,False,"['Array', 'Dynamic Programming', 'Tree', 'Depth-First Search']"
LeetCode,3773,Maximum Number of Equal Length Runs,2,Medium,,,84.27947598253274,True,"['Hash Table', 'String', 'Counting']"
LeetCode,3774,Absolute Difference Between Maximum and Minimum K Elements,1,Easy,,,75.67143820259952,False,"['Array', 'Sorting']"
LeetCode,3775,Reverse Words With Same Vowel Count,2,Medium,,,66.92416106185217,False,"['Two Pointers', 'String', 'Simulation']"
LeetCode,3776,Minimum Moves to Balance Circular Array,2,Medium,,,40.417339694226364,False,"['Array', 'Greedy', 'Sorting']"
LeetCode,3777,Minimum Deletions to Make Alternating Substring,3,Hard,,,45.405087487134246,False,"['String', 'Segment Tree']"
LeetCode,3778,Minimum Distance Excluding One Maximum Weighted Edge,2,Medium,,,46.354883081155435,True,[]
LeetCode,3779,Minimum Number of Operations to Have Distinct Elements,2,Medium,,,42.38545971648225,False,"['Array', 'Hash Table']"
